station_id,lon,lat
SMAP-503,92.28734439834318,31.83155753320011
SMAP-504,92.29771784232659,31.83155753320011
SMAP-505,92.30809128631,31.83155753320011
SMAP-506,92.3184647302934,31.83155753320011
SMAP-507,92.32883817427681,31.83155753320011
SMAP-508,92.33921161826022,31.83155753320011
SMAP-509,92.34958506224362,31.83155753320011
SMAP-510,92.35995850622703,31.83155753320011
SMAP-511,92.37033195021043,31.83155753320011
SMAP-512,92.38070539419382,31.83155753320011
SMAP-513,92.39107883817722,31.83155753320011
SMAP-514,92.40145228216062,31.83155753320011
SMAP-515,92.41182572614403,31.83155753320011
SMAP-516,92.42219917012743,31.83155753320011
SMAP-517,92.43257261411084,31.83155753320011
SMAP-518,92.44294605809425,31.83155753320011
SMAP-519,91.68568464730585,31.82235785034557
SMAP-520,91.69605809128926,31.82235785034557
SMAP-521,91.70643153527266,31.82235785034557
SMAP-522,91.71680497925605,31.82235785034557
SMAP-523,91.72717842323947,31.82235785034557
SMAP-524,91.73755186722286,31.82235785034557
SMAP-525,91.74792531120627,31.82235785034557
SMAP-526,91.75829875518967,31.82235785034557
SMAP-527,91.76867219917305,31.82235785034557
